type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,timestamp
DEBIT,Charlie,David,4508.29,49356.37,44848.08,10289.19,14797.48,0,1234-5678-9012-0304,2024-02-04 16:29:14.547204
DEBIT,Alice,Eve,1613.45,49251.29,47637.840000000004,45479.96,47093.409999999996,1,1234-5678-9012-0006,2023-10-09 16:29:14.547204
CASH_OUT,Bob,Alice,2168.3,25932.21,23763.91,29111.88,31280.18,1,1234-5678-9012-0370,2024-03-15 16:29:14.547204
DEBIT,John,David,1730.15,26018.64,24288.489999999998,47330.57,49060.72,1,1234-5678-9012-0342,2024-03-17 16:29:14.547204
PAYMENT,Alice,Jane,6648.51,42322.15,35673.64,17366.8,24015.309999999998,0,1234-5678-9012-0999,2023-09-28 16:29:14.547204
CASH_IN,Jane,Eve,8371.61,5547.97,-2823.6400000000003,13022.2,21393.81,1,1234-5678-9012-0035,2024-02-17 16:29:14.547204
CASH_IN,Bob,Eve,8832.01,31941.96,23109.949999999997,4057.0,12889.01,0,1234-5678-9012-0341,2024-06-22 16:29:14.547204
CASH_OUT,John,Alice,3779.72,49042.05,45262.33,37658.37,41438.090000000004,1,1234-5678-9012-0979,2024-02-19 16:29:14.548205
CASH_OUT,Alice,Eve,5230.6,1724.79,-3505.8100000000004,37889.87,43120.47,1,1234-5678-9012-0614,2024-03-13 16:29:14.548205
CASH_IN,Charlie,Alice,8569.47,7546.12,-1023.3499999999995,24399.1,32968.57,1,1234-5678-9012-0085,2024-04-23 16:29:14.548205
PAYMENT,Charlie,Eve,5993.17,15340.39,9347.22,30442.57,36435.74,1,1234-5678-9012-0289,2024-08-11 16:29:14.548205
TRANSFER,Jane,Alice,4568.82,10338.17,5769.35,12835.3,17404.12,1,1234-5678-9012-0298,2024-05-09 16:29:14.548205
CASH_OUT,Charlie,Alice,1967.51,11549.93,9582.42,49917.41,51884.920000000006,1,1234-5678-9012-0868,2024-04-25 16:29:14.548205
PAYMENT,Eve,Bob,8893.83,47732.33,38838.5,48593.13,57486.96,1,1234-5678-9012-0221,2024-04-22 16:29:14.548205
CASH_OUT,John,David,5378.41,38718.65,33340.240000000005,20593.54,25971.95,1,1234-5678-9012-0716,2024-05-11 16:29:14.548205
TRANSFER,Jane,David,9713.53,15535.89,5822.359999999999,48714.09,58427.619999999995,1,1234-5678-9012-0560,2023-11-27 16:29:14.548205
CASH_IN,Alice,Charlie,2267.81,46523.71,44255.9,23516.21,25784.02,1,1234-5678-9012-0692,2024-07-31 16:29:14.548205
DEBIT,David,John,869.66,25481.64,24611.98,40713.4,41583.060000000005,1,1234-5678-9012-0051,2024-03-15 16:29:14.548205
CASH_IN,Alice,David,1152.32,20148.02,18995.7,22476.75,23629.07,1,1234-5678-9012-0198,2024-04-16 16:29:14.548205
CASH_OUT,Charlie,Eve,1530.18,32381.15,30850.97,1843.49,3373.67,1,1234-5678-9012-0550,2024-03-25 16:29:14.548205
PAYMENT,Bob,John,7044.88,5278.82,-1766.0600000000004,44525.9,51570.78,1,1234-5678-9012-0974,2024-08-05 16:29:14.548205
CASH_IN,Bob,Alice,7672.44,31491.92,23819.48,16837.73,24510.17,1,1234-5678-9012-0305,2023-09-29 16:29:14.548205
TRANSFER,Jane,Charlie,8869.5,34101.57,25232.07,3576.22,12445.72,1,1234-5678-9012-0685,2024-03-23 16:29:14.548205
PAYMENT,John,Jane,1599.86,4811.74,3211.88,3849.37,5449.23,0,1234-5678-9012-0117,2024-04-06 16:29:14.548205
CASH_IN,Bob,Jane,3004.26,29884.73,26880.47,10972.59,13976.85,1,1234-5678-9012-0901,2024-07-13 16:29:14.548205
PAYMENT,John,Alice,6393.47,40226.73,33833.26,23707.88,30101.350000000002,1,1234-5678-9012-0641,2023-12-02 16:29:14.548205
PAYMENT,Charlie,Eve,3919.87,31850.47,27930.600000000002,33133.64,37053.51,1,1234-5678-9012-0128,2024-06-18 16:29:14.548205
DEBIT,Alice,Eve,4169.82,27566.62,23396.8,45386.88,49556.7,1,1234-5678-9012-0187,2024-06-12 16:29:14.548205
DEBIT,Charlie,Eve,6004.73,735.36,-5269.37,94.51,6099.24,1,1234-5678-9012-0528,2024-09-11 16:29:14.548205
DEBIT,David,John,8126.77,34220.37,26093.600000000002,26721.09,34847.86,0,1234-5678-9012-0874,2024-02-24 16:29:14.548205
DEBIT,Charlie,Alice,5871.34,14800.77,8929.43,11363.68,17235.02,1,1234-5678-9012-0075,2024-01-26 16:29:14.548205
DEBIT,John,Eve,1313.03,16769.14,15456.109999999999,16594.25,17907.28,1,1234-5678-9012-0494,2023-10-21 16:29:14.548205
TRANSFER,John,Jane,9202.38,46212.58,37010.200000000004,9746.82,18949.199999999997,1,1234-5678-9012-0226,2024-05-06 16:29:14.548205
PAYMENT,Jane,Alice,7174.59,49454.05,42279.46000000001,6118.6,13293.19,0,1234-5678-9012-0385,2024-06-25 16:29:14.548205
DEBIT,Eve,Charlie,5024.26,24451.68,19427.42,19687.29,24711.550000000003,1,1234-5678-9012-0591,2024-06-14 16:29:14.548205
TRANSFER,Charlie,John,2577.14,40723.74,38146.6,49925.98,52503.12,1,1234-5678-9012-0038,2024-07-20 16:29:14.548205
DEBIT,John,Jane,416.74,32901.34,32484.599999999995,2891.24,3307.9799999999996,1,1234-5678-9012-0742,2023-11-22 16:29:14.548205
TRANSFER,Charlie,Jane,545.22,22088.6,21543.379999999997,25921.26,26466.48,1,1234-5678-9012-0925,2024-05-15 16:29:14.548205
CASH_OUT,Charlie,Eve,9057.37,40144.5,31087.129999999997,13458.9,22516.27,1,1234-5678-9012-0022,2024-05-18 16:29:14.548205
TRANSFER,Bob,David,8286.38,3755.85,-4530.529999999999,605.73,8892.109999999999,1,1234-5678-9012-0754,2024-03-03 16:29:14.548205
CASH_OUT,Bob,Charlie,6053.75,34527.56,28473.809999999998,14506.04,20559.79,1,1234-5678-9012-0065,2024-07-23 16:29:14.548205
CASH_OUT,Bob,Jane,9953.46,4159.03,-5794.429999999999,17124.46,27077.92,1,1234-5678-9012-0866,2023-09-26 16:29:14.548205
PAYMENT,Eve,Charlie,324.34,17050.26,16725.92,24363.53,24687.87,1,1234-5678-9012-0066,2023-12-28 16:29:14.548205
CASH_OUT,Eve,Bob,9868.16,18847.29,8979.130000000001,25362.67,35230.83,1,1234-5678-9012-0565,2024-03-08 16:29:14.548205
PAYMENT,John,Alice,8473.03,40773.37,32300.340000000004,33693.85,42166.88,1,1234-5678-9012-0161,2024-07-28 16:29:14.548205
DEBIT,Jane,Charlie,9347.06,22073.04,12725.980000000001,34583.98,43931.04,1,1234-5678-9012-0535,2024-01-21 16:29:14.548205
TRANSFER,Charlie,David,4598.19,45861.33,41263.14,2995.25,7593.44,1,1234-5678-9012-0897,2024-01-17 16:29:14.548205
TRANSFER,Alice,David,1862.3,23976.15,22113.850000000002,31067.02,32929.32,0,1234-5678-9012-0335,2024-07-11 16:29:14.548205
TRANSFER,Charlie,John,5201.56,22690.42,17488.859999999997,29459.3,34660.86,1,1234-5678-9012-0164,2024-08-02 16:29:14.548205
PAYMENT,David,John,5152.49,44931.55,39779.060000000005,15918.62,21071.11,1,1234-5678-9012-0994,2023-11-12 16:29:14.548205
CASH_OUT,Bob,Alice,1387.35,15557.42,14170.07,14800.98,16188.33,1,1234-5678-9012-0803,2024-08-10 16:29:14.548205
TRANSFER,Jane,Alice,2683.92,13865.0,11181.08,3906.47,6590.389999999999,1,1234-5678-9012-0863,2024-07-27 16:29:14.548205
DEBIT,Charlie,Eve,2330.89,38185.05,35854.16,48504.59,50835.479999999996,1,1234-5678-9012-0086,2024-07-03 16:29:14.548205
CASH_OUT,Alice,Charlie,1423.95,44646.97,43223.020000000004,9662.37,11086.320000000002,1,1234-5678-9012-0603,2023-09-27 16:29:14.548205
DEBIT,Alice,David,3730.7,30466.41,26735.71,22468.65,26199.350000000002,0,1234-5678-9012-0596,2023-12-07 16:29:14.548205
TRANSFER,Charlie,Alice,6887.07,43410.94,36523.87,42917.85,49804.92,1,1234-5678-9012-0622,2024-05-31 16:29:14.548205
DEBIT,Charlie,Bob,681.08,27782.07,27100.989999999998,17783.31,18464.390000000003,1,1234-5678-9012-0936,2023-12-24 16:29:14.548205
TRANSFER,Eve,John,7569.91,30069.14,22499.23,37686.48,45256.39,1,1234-5678-9012-0495,2023-12-07 16:29:14.548205
PAYMENT,Jane,David,1861.74,14066.84,12205.1,43289.21,45150.95,1,1234-5678-9012-0324,2024-02-22 16:29:14.548205
TRANSFER,John,Eve,6442.54,27577.92,21135.379999999997,44753.6,51196.14,1,1234-5678-9012-0908,2024-08-29 16:29:14.548205
PAYMENT,Charlie,John,2853.25,28304.78,25451.53,30602.85,33456.1,0,1234-5678-9012-0466,2024-09-11 16:29:14.548205
DEBIT,David,Alice,5486.3,2658.41,-2827.8900000000003,28874.47,34360.770000000004,1,1234-5678-9012-0149,2024-07-14 16:29:14.548205
CASH_IN,David,John,9270.49,35303.9,26033.410000000003,29037.92,38308.409999999996,1,1234-5678-9012-0950,2024-07-29 16:29:14.548205
CASH_OUT,Eve,David,6887.33,17750.0,10862.67,21048.64,27935.97,1,1234-5678-9012-0463,2024-03-08 16:29:14.548205
PAYMENT,David,John,4874.19,46908.89,42034.7,33816.44,38690.630000000005,0,1234-5678-9012-0812,2023-10-15 16:29:14.548205
CASH_IN,Jane,David,8104.3,37667.93,29563.63,11833.29,19937.59,1,1234-5678-9012-0940,2024-03-20 16:29:14.548205
CASH_IN,David,Charlie,4159.67,30116.84,25957.17,24245.27,28404.940000000002,1,1234-5678-9012-0231,2024-04-19 16:29:14.548205
TRANSFER,Charlie,John,2747.07,23517.12,20770.05,49019.59,51766.659999999996,1,1234-5678-9012-0787,2024-09-14 16:29:14.548205
DEBIT,Eve,Bob,698.72,9347.93,8649.210000000001,32479.05,33177.77,1,1234-5678-9012-0685,2023-09-25 16:29:14.548205
CASH_IN,John,David,9978.42,30287.14,20308.72,32897.96,42876.38,1,1234-5678-9012-0239,2024-05-22 16:29:14.548205
DEBIT,Jane,Charlie,2063.76,27367.74,25303.980000000003,34471.69,36535.450000000004,0,1234-5678-9012-0126,2023-10-04 16:29:14.548205
CASH_OUT,Eve,Jane,4998.19,15045.56,10047.369999999999,47322.03,52320.22,1,1234-5678-9012-0703,2024-07-24 16:29:14.549556
CASH_IN,Jane,Alice,8059.77,18137.97,10078.2,49969.15,58028.92,1,1234-5678-9012-0009,2024-02-21 16:29:14.549556
PAYMENT,Charlie,Alice,6133.93,36667.37,30533.440000000002,4331.62,10465.55,1,1234-5678-9012-0119,2024-01-15 16:29:14.549556
CASH_IN,Jane,John,3299.54,38277.93,34978.39,44336.75,47636.29,1,1234-5678-9012-0306,2024-04-07 16:29:14.549556
CASH_OUT,Charlie,Jane,7307.05,46608.28,39301.229999999996,23918.82,31225.87,1,1234-5678-9012-0411,2023-12-17 16:29:14.549556
PAYMENT,John,Bob,1931.59,16892.68,14961.09,24424.71,26356.3,1,1234-5678-9012-0596,2023-11-20 16:29:14.549556
DEBIT,Bob,Eve,1310.34,4689.05,3378.71,1342.59,2652.93,1,1234-5678-9012-0613,2024-08-16 16:29:14.549556
PAYMENT,John,Jane,8479.08,28500.65,20021.57,29790.48,38269.56,1,1234-5678-9012-0509,2024-09-05 16:29:14.549556
PAYMENT,Alice,Bob,5046.59,19589.98,14543.39,24395.14,29441.73,1,1234-5678-9012-0093,2024-07-24 16:29:14.549556
TRANSFER,Alice,Charlie,8179.95,45920.33,37740.380000000005,36613.96,44793.909999999996,1,1234-5678-9012-0739,2024-04-23 16:29:14.549556
DEBIT,Alice,David,5725.63,48712.0,42986.37,6947.82,12673.45,1,1234-5678-9012-0241,2024-09-04 16:29:14.549556
CASH_IN,Alice,Jane,6208.32,4964.08,-1244.2399999999998,35125.77,41334.09,0,1234-5678-9012-0926,2024-09-21 16:29:14.549556
TRANSFER,Jane,Eve,2900.36,5197.15,2296.7899999999995,36059.45,38959.81,1,1234-5678-9012-0589,2024-02-14 16:29:14.549556
TRANSFER,Charlie,Jane,1821.57,28714.34,26892.77,43399.11,45220.68,1,1234-5678-9012-0231,2024-03-24 16:29:14.549556
TRANSFER,Eve,John,479.97,38448.71,37968.74,40050.02,40529.99,1,1234-5678-9012-0337,2024-07-10 16:29:14.549556
CASH_IN,David,Jane,7083.81,12504.89,5421.079999999999,14544.2,21628.010000000002,1,1234-5678-9012-0897,2024-02-02 16:29:14.549556
CASH_OUT,Charlie,Bob,803.11,26581.33,25778.22,25608.52,26411.63,1,1234-5678-9012-0051,2023-10-08 16:29:14.549556
TRANSFER,Eve,David,4856.18,47639.88,42783.7,47251.2,52107.38,1,1234-5678-9012-0104,2024-07-08 16:29:14.549556
CASH_OUT,Charlie,David,4911.45,16143.95,11232.5,32848.48,37759.93,1,1234-5678-9012-0204,2023-09-28 16:29:14.549556
CASH_OUT,John,Jane,8636.96,43652.54,35015.58,6161.51,14798.47,1,1234-5678-9012-0897,2023-12-03 16:29:14.549556
CASH_OUT,Charlie,Alice,388.32,44991.82,44603.5,36456.43,36844.75,1,1234-5678-9012-0955,2024-04-11 16:29:14.549556
TRANSFER,Eve,Bob,501.98,39088.89,38586.909999999996,25289.72,25791.7,1,1234-5678-9012-0732,2024-07-23 16:29:14.549556
CASH_IN,Bob,John,191.92,23956.5,23764.58,10954.03,11145.95,1,1234-5678-9012-0023,2024-04-07 16:29:14.549556
CASH_OUT,David,Eve,4190.33,27456.51,23266.18,27841.66,32031.989999999998,1,1234-5678-9012-0408,2024-03-18 16:29:14.549556
PAYMENT,Alice,John,5858.45,11107.3,5248.849999999999,17694.87,23553.32,1,1234-5678-9012-0614,2023-12-13 16:29:14.549556
DEBIT,Bob,Charlie,9380.19,21946.38,12566.19,11836.01,21216.2,1,1234-5678-9012-0922,2023-10-10 16:29:14.549556
PAYMENT,John,Alice,4827.62,34140.4,29312.780000000002,20468.38,25296.0,1,1234-5678-9012-0840,2024-01-21 16:29:14.549556
CASH_OUT,Eve,John,9712.0,33840.57,24128.57,15322.91,25034.91,1,1234-5678-9012-0563,2024-07-30 16:29:14.549556
TRANSFER,Eve,Alice,3270.2,39674.49,36404.29,12367.81,15638.009999999998,1,1234-5678-9012-0663,2024-08-12 16:29:14.549556
CASH_IN,Eve,David,5960.68,26485.71,20525.03,27801.21,33761.89,1,1234-5678-9012-0759,2024-02-01 16:29:14.549556
DEBIT,David,John,1967.78,44935.02,42967.24,39725.38,41693.159999999996,1,1234-5678-9012-0819,2024-02-02 16:29:14.549556
CASH_IN,John,Jane,6677.63,13597.26,6919.63,14637.3,21314.93,1,1234-5678-9012-0217,2024-02-06 16:29:14.549556
CASH_OUT,Alice,David,3688.22,41703.99,38015.77,28595.29,32283.510000000002,0,1234-5678-9012-0646,2024-09-22 16:29:14.549556
DEBIT,John,Charlie,8393.69,30555.13,22161.440000000002,28050.98,36444.67,1,1234-5678-9012-0884,2023-12-03 16:29:14.549556
TRANSFER,John,Charlie,556.18,39577.03,39020.85,45226.37,45782.55,1,1234-5678-9012-0667,2024-02-06 16:29:14.549556
CASH_IN,Alice,Bob,3046.83,2107.93,-938.9000000000001,567.14,3613.97,1,1234-5678-9012-0332,2023-12-09 16:29:14.549556
CASH_IN,Eve,Alice,1536.95,28019.71,26482.76,6100.78,7637.73,0,1234-5678-9012-0263,2023-11-08 16:29:14.549556
DEBIT,Jane,Charlie,8481.82,10048.87,1567.050000000001,26548.11,35029.93,1,1234-5678-9012-0531,2024-02-25 16:29:14.549556
DEBIT,Jane,John,347.94,29023.26,28675.32,42716.03,43063.97,1,1234-5678-9012-0154,2024-02-13 16:29:14.549556
TRANSFER,Jane,Eve,1370.76,48773.41,47402.65,15377.44,16748.2,1,1234-5678-9012-0401,2023-12-27 16:29:14.549556
DEBIT,Bob,Alice,5708.87,2690.76,-3018.1099999999997,7984.86,13693.73,1,1234-5678-9012-0398,2024-06-28 16:29:14.549556
DEBIT,Bob,Alice,9198.87,22803.16,13604.289999999999,36171.22,45370.090000000004,1,1234-5678-9012-0098,2023-10-15 16:29:14.549556
CASH_IN,John,Charlie,9669.22,2783.29,-6885.929999999999,8317.26,17986.48,1,1234-5678-9012-0842,2023-12-17 16:29:14.549556
PAYMENT,David,Bob,6245.62,14205.06,7959.44,45396.45,51642.07,1,1234-5678-9012-0610,2024-01-31 16:29:14.549556
DEBIT,Alice,Jane,6680.38,46391.33,39710.950000000004,29717.29,36397.67,1,1234-5678-9012-0192,2023-10-21 16:29:14.549556
CASH_IN,David,Eve,566.89,3174.72,2607.83,10546.9,11113.789999999999,1,1234-5678-9012-0161,2024-05-17 16:29:14.549556
DEBIT,Bob,Charlie,8933.54,6100.46,-2833.080000000001,4065.83,12999.37,1,1234-5678-9012-0266,2023-11-05 16:29:14.549556
PAYMENT,Charlie,Alice,8222.5,4758.81,-3463.6899999999996,42429.9,50652.4,1,1234-5678-9012-0895,2024-03-20 16:29:14.549556
TRANSFER,John,Eve,9922.76,34982.25,25059.489999999998,29131.3,39054.06,1,1234-5678-9012-0317,2024-08-04 16:29:14.549556
TRANSFER,Jane,David,755.6,10305.57,9549.97,15979.2,16734.8,1,1234-5678-9012-0869,2024-02-11 16:29:14.549556
DEBIT,Alice,Jane,4697.93,25120.65,20422.72,15277.19,19975.120000000003,0,1234-5678-9012-0402,2024-04-02 16:29:14.549556
PAYMENT,Charlie,David,5696.11,46456.34,40760.229999999996,10085.64,15781.75,1,1234-5678-9012-0655,2024-07-15 16:29:14.549556
TRANSFER,Bob,John,6514.79,40628.53,34113.74,18802.38,25317.170000000002,1,1234-5678-9012-0026,2024-03-13 16:29:14.549556
CASH_OUT,Eve,Alice,2035.05,5444.32,3409.2699999999995,41891.87,43926.920000000006,1,1234-5678-9012-0417,2023-12-18 16:29:14.549556
CASH_IN,Jane,Alice,3662.62,33045.08,29382.460000000003,5297.62,8960.24,1,1234-5678-9012-0829,2024-01-08 16:29:14.549556
CASH_IN,Eve,Bob,5628.33,23135.47,17507.14,24439.55,30067.879999999997,1,1234-5678-9012-0460,2024-08-24 16:29:14.550567
CASH_OUT,David,Bob,3987.42,42912.38,38924.96,35725.96,39713.38,1,1234-5678-9012-0356,2024-07-21 16:29:14.550567
CASH_IN,Bob,David,4933.61,39326.8,34393.19,18604.29,23537.9,0,1234-5678-9012-0536,2024-08-25 16:29:14.550567
PAYMENT,Bob,Jane,1040.07,41485.63,40445.56,47441.01,48481.08,1,1234-5678-9012-0785,2024-05-25 16:29:14.550567
TRANSFER,Charlie,John,2016.69,3282.89,1266.1999999999998,11261.45,13278.140000000001,1,1234-5678-9012-0532,2023-12-01 16:29:14.550567
TRANSFER,Alice,John,8058.37,49165.83,41107.46,40728.65,48787.020000000004,1,1234-5678-9012-0771,2024-03-21 16:29:14.550567
CASH_OUT,Jane,Bob,6776.83,24477.28,17700.449999999997,35401.27,42178.1,1,1234-5678-9012-0747,2024-06-05 16:29:14.550567
PAYMENT,Jane,David,4281.72,43187.53,38905.81,25148.55,29430.27,1,1234-5678-9012-0824,2023-12-07 16:29:14.550567
PAYMENT,Eve,John,993.29,45382.06,44388.77,7300.59,8293.880000000001,1,1234-5678-9012-0360,2024-05-14 16:29:14.550567
DEBIT,Bob,Jane,4034.43,26877.72,22843.29,45583.72,49618.15,1,1234-5678-9012-0303,2023-12-10 16:29:14.550567
CASH_OUT,Eve,David,7128.92,4086.73,-3042.19,43808.09,50937.009999999995,1,1234-5678-9012-0016,2024-02-25 16:29:14.550567
CASH_IN,Bob,Charlie,3104.18,4584.23,1480.0499999999997,36763.42,39867.6,1,1234-5678-9012-0127,2023-10-11 16:29:14.550567
DEBIT,Bob,Jane,555.87,44145.55,43589.68,5764.66,6320.53,1,1234-5678-9012-0867,2024-05-30 16:29:14.550567
CASH_OUT,Jane,John,8876.65,49926.12,41049.47,20103.75,28980.4,1,1234-5678-9012-0914,2023-10-24 16:29:14.550567
PAYMENT,David,Alice,4405.65,10.6,-4395.049999999999,6019.98,10425.63,0,1234-5678-9012-0628,2024-02-24 16:29:14.550567
CASH_OUT,Jane,Bob,7882.47,43568.21,35685.74,45070.13,52952.6,1,1234-5678-9012-0984,2024-01-19 16:29:14.550567
CASH_OUT,Charlie,Bob,2459.64,43919.9,41460.26,143.0,2602.64,0,1234-5678-9012-0202,2024-08-29 16:29:14.550567
PAYMENT,Alice,Charlie,959.51,26575.86,25616.350000000002,29175.03,30134.539999999997,1,1234-5678-9012-0415,2023-12-24 16:29:14.550567
TRANSFER,David,Bob,7619.52,7497.16,-122.36000000000058,37392.61,45012.130000000005,1,1234-5678-9012-0068,2024-03-03 16:29:14.550567
PAYMENT,Alice,Charlie,9935.66,15415.2,5479.540000000001,12375.79,22311.45,1,1234-5678-9012-0212,2024-09-05 16:29:14.550567
DEBIT,Eve,David,851.86,27825.71,26973.85,18672.68,19524.54,0,1234-5678-9012-0070,2024-06-18 16:29:14.550567
CASH_OUT,Jane,Charlie,7522.55,44289.95,36767.399999999994,12319.64,19842.19,1,1234-5678-9012-0526,2024-03-25 16:29:14.550567
DEBIT,David,Charlie,3372.86,27580.23,24207.37,29095.22,32468.08,0,1234-5678-9012-0478,2024-09-01 16:29:14.550567
TRANSFER,Eve,Charlie,5756.04,45843.28,40087.24,1729.38,7485.42,1,1234-5678-9012-0721,2024-04-11 16:29:14.550567
DEBIT,Jane,Eve,9197.5,1852.3,-7345.2,14335.77,23533.27,1,1234-5678-9012-0024,2024-03-27 16:29:14.550567
CASH_OUT,Eve,John,8056.13,22979.71,14923.579999999998,33032.94,41089.07,1,1234-5678-9012-0030,2024-07-21 16:29:14.550567
PAYMENT,Bob,David,2157.89,45886.88,43728.99,27586.26,29744.149999999998,1,1234-5678-9012-0936,2024-07-04 16:29:14.550567
DEBIT,Bob,Jane,6290.18,43103.54,36813.36,21931.74,28221.920000000002,1,1234-5678-9012-0842,2024-07-09 16:29:14.550567
CASH_IN,Eve,John,1898.17,37775.21,35877.04,31769.05,33667.22,1,1234-5678-9012-0255,2024-08-11 16:29:14.550567
CASH_OUT,Bob,Jane,3850.15,3385.8,-464.3499999999999,49561.81,53411.96,1,1234-5678-9012-0957,2024-09-24 16:29:14.550567
TRANSFER,Jane,Charlie,9122.92,48334.44,39211.520000000004,47462.21,56585.13,1,1234-5678-9012-0002,2024-04-25 16:29:14.550567
DEBIT,Jane,Bob,6159.8,10459.11,4299.31,30195.3,36355.1,1,1234-5678-9012-0719,2023-12-31 16:29:14.550567
CASH_OUT,Charlie,John,4013.2,3957.77,-55.429999999999836,37923.89,41937.09,1,1234-5678-9012-0169,2023-12-11 16:29:14.550567
PAYMENT,Jane,Alice,2931.27,44244.59,41313.32,44732.35,47663.619999999995,0,1234-5678-9012-0387,2024-05-31 16:29:14.550567
DEBIT,Charlie,Eve,8832.17,28565.72,19733.550000000003,30300.43,39132.6,1,1234-5678-9012-0099,2024-07-06 16:29:14.550567
PAYMENT,David,Alice,9903.13,21512.51,11609.38,45003.82,54906.95,1,1234-5678-9012-0606,2023-12-31 16:29:14.550567
PAYMENT,David,John,769.52,36994.23,36224.71000000001,49975.25,50744.77,0,1234-5678-9012-0718,2024-07-26 16:29:14.550567
PAYMENT,Bob,Charlie,8515.28,31329.81,22814.53,20694.38,29209.660000000003,0,1234-5678-9012-0120,2024-02-16 16:29:14.551573
CASH_OUT,Eve,Jane,4028.95,31161.19,27132.239999999998,10797.85,14826.8,0,1234-5678-9012-0343,2024-07-15 16:29:14.551573
PAYMENT,Eve,Bob,9976.17,31813.07,21836.9,6157.31,16133.48,1,1234-5678-9012-0633,2024-06-25 16:29:14.551573
DEBIT,Alice,Charlie,3047.67,34000.19,30952.520000000004,33544.79,36592.46,1,1234-5678-9012-0723,2024-04-24 16:29:14.551573
PAYMENT,David,Jane,7728.51,2381.92,-5346.59,25402.51,33131.02,1,1234-5678-9012-0085,2024-08-26 16:29:14.551573
TRANSFER,David,Eve,7675.13,30948.4,23273.27,19098.44,26773.57,1,1234-5678-9012-0112,2023-12-02 16:29:14.551573
PAYMENT,Alice,Charlie,4162.53,29736.6,25574.07,42485.68,46648.21,1,1234-5678-9012-0256,2023-10-21 16:29:14.551573
TRANSFER,Charlie,John,3600.42,10145.42,6545.0,2679.64,6280.0599999999995,1,1234-5678-9012-0813,2024-03-10 16:29:14.551573
DEBIT,Bob,Charlie,9795.5,12543.17,2747.67,29572.73,39368.229999999996,1,1234-5678-9012-0924,2024-08-23 16:29:14.551573
PAYMENT,John,Jane,8313.62,45102.91,36789.29,21282.13,29595.75,1,1234-5678-9012-0633,2024-06-11 16:29:14.551573
DEBIT,Alice,Bob,1597.13,17495.0,15897.869999999999,26943.93,28541.06,1,1234-5678-9012-0821,2024-01-18 16:29:14.551573
CASH_IN,Alice,Eve,4351.09,10596.69,6245.6,23175.43,27526.52,1,1234-5678-9012-0775,2024-05-11 16:29:14.551573
PAYMENT,Alice,Jane,3941.57,3092.13,-849.44,31091.55,35033.12,1,1234-5678-9012-0182,2024-06-21 16:29:14.551573
PAYMENT,Jane,David,6612.85,9496.85,2884.0,15416.13,22028.98,1,1234-5678-9012-0752,2024-07-10 16:29:14.551573
CASH_OUT,Bob,Jane,9194.31,32649.47,23455.160000000003,3324.74,12519.05,1,1234-5678-9012-0724,2024-04-29 16:29:14.551573
TRANSFER,John,Jane,437.64,41220.29,40782.65,6612.99,7050.63,1,1234-5678-9012-0781,2023-10-09 16:29:14.551573
CASH_IN,Eve,David,1979.6,11764.21,9784.609999999999,47642.25,49621.85,1,1234-5678-9012-0553,2024-01-01 16:29:14.551573
PAYMENT,Alice,John,3820.0,44608.81,40788.81,27959.47,31779.47,1,1234-5678-9012-0808,2024-05-30 16:29:14.551573
CASH_IN,John,Eve,6712.93,22114.13,15401.2,30104.38,36817.31,1,1234-5678-9012-0190,2024-01-23 16:29:14.551573
DEBIT,John,Alice,6769.78,44800.91,38031.130000000005,44214.85,50984.63,1,1234-5678-9012-0746,2024-02-25 16:29:14.551573
CASH_OUT,Bob,Charlie,2002.56,29767.32,27764.76,5283.89,7286.450000000001,1,1234-5678-9012-0997,2024-07-05 16:29:14.551573
CASH_IN,Bob,David,123.61,19388.75,19265.14,4379.12,4502.73,0,1234-5678-9012-0321,2024-07-11 16:29:14.551573
PAYMENT,John,Charlie,6345.2,1015.14,-5330.0599999999995,10366.57,16711.77,0,1234-5678-9012-0792,2024-03-17 16:29:14.551573
TRANSFER,Bob,David,1446.7,17038.73,15592.029999999999,12180.73,13627.43,1,1234-5678-9012-0534,2023-11-09 16:29:14.551573
TRANSFER,Alice,Eve,5986.13,26647.09,20660.96,33413.6,39399.729999999996,1,1234-5678-9012-0279,2024-06-29 16:29:14.551573
TRANSFER,Eve,Alice,3126.72,42623.64,39496.92,43743.3,46870.020000000004,1,1234-5678-9012-0452,2024-09-09 16:29:14.551573
